prompt_id,model,question,condition,domain,pairwise,pragmatic_relevance,ctx_q_cosine,answer_multiplicity,answer_multiplicity_sd,eas_mean,eas_sd,eas_slope,eas_skew,eas_sparsity,eas_early,eas_mid,eas_late,eas_final_quarter,beam_score_entropy,beam_score_raw_std,beam_score_raw_range,beam_first_divergence_position,beam_length_mean,beam_length_sd,beam_sbert_cosine,caa_mean_l2,caa_mean_cosine,displacement_cosine_vs_direct,caa_per_layer_l2,caa_per_layer_cosine,beam_per_layer_cosine,h_fb_thirds,log_h_fb_thirds,h_fb_quintile,log_h_fb_quintile,halflife_rel,peak_pos_rel,peak_rate_pos,slope,mean_H,seq_len,median_pos_rel,p25_pos_rel,p75_pos_rel,exp_H0,exp_k,exp_Hasymp,exp_rmse,Qb1,Qb2,Qb3,Qb4,Qb5,shape_PC1,shape_PC2,shape_PC3
18,LLaMA,5,direct_information,economic,5a,4.25,0.5217922925949097,3.78,0.83,0.230937250316143,0.0394129569702831,0.0001612999270484,0.0030223640582341,0.318,0.2122826390564441,0.2381828027963638,0.2423463090956211,0.2344554645058356,2.299674322140204,0.0784424307467363,0.2866548871497313,4,121.8,3.8418745424597094,0.8811578750610352,11.908370079416216,0.8506916707212274,1.0000000090310068,0.000000;0.135954;0.259256;0.391409;0.593292;0.856287;1.109835;1.323619;1.509548;1.908880;2.171113;2.413379;2.464731;2.774597;3.206887;3.715319;4.480424;5.584094;6.490821;7.795989;8.537128;10.002267;11.621198;12.639159;17.120928;20.148252;19.930508;21.522833;22.594465;26.006599;27.771412;31.097361;114.798668,1.000000;0.983048;0.971659;0.971378;0.967351;0.971308;0.968186;0.960579;0.958927;0.945834;0.939461;0.943984;0.935769;0.940915;0.922341;0.914751;0.895287;0.868288;0.853319;0.830928;0.818718;0.782605;0.757668;0.756208;0.665642;0.628805;0.663914;0.687399;0.717572;0.698950;0.735033;0.732526;0.684469,0.970088;0.989470;0.999749;0.999422;0.998694;0.997247;0.996010;0.994263;0.992738;0.991649;0.990680;0.989795;0.989379;0.989050;0.987026;0.985683;0.981292;0.981287;0.976453;0.976210;0.976469;0.975080;0.974859;0.974162;0.975437;0.977037;0.978227;0.980928;0.982664;0.983259;0.984698;0.982242;0.935160,1.2339160233036885,0.12136231696451719,1.0249986889913854,-0.10548710898802101,0.5246666666666667,0.5793333333333333,0.5651006711409396,0.00016129999111071572,0.23093724999999998,150.0,0.4966666666666667,0.2673333333333333,0.7506666666666667,0.2055451145632655,3.0674123103308935,2.422646261354503,0.3790631913732786,0.23725991666666663,0.18249801,0.2754964133333333,0.23935752999999999,0.22007438000000001,-1.740710729824665,-1.1024896686857024,-0.07693118104498255
19,LLaMA,5,implicature_information,economic,5b,3.13,0.2952487766742706,3.78,0.83,0.2983685406943162,0.0493447466900083,0.0014506578343731,0.0592507427954943,0.412,0.1949514113366603,0.350794684946537,0.3493595257997513,0.3559722510607619,2.3011324173897556,0.0537846213102886,0.192367346510291,0,119.5,3.383784863137726,0.8635897040367126,11.573947296449631,0.8490725520885352,0.6721733564680273,0.000000;0.167681;0.307633;0.451082;0.680209;0.977500;1.238382;1.384349;1.598657;1.938171;2.199745;2.371952;2.471688;2.853698;3.438194;4.318326;5.336358;6.073558;7.260321;8.208883;9.001554;10.142059;11.509940;12.976042;14.121252;14.912683;16.556213;18.395990;20.084541;22.909008;25.890965;29.854567;122.309059,1.000000;0.974298;0.960176;0.961694;0.956730;0.962146;0.960161;0.956696;0.953872;0.944615;0.937427;0.945900;0.935235;0.937451;0.908560;0.877698;0.843794;0.834384;0.802410;0.793150;0.779620;0.753551;0.740824;0.732045;0.730992;0.742879;0.732951;0.750265;0.753142;0.744460;0.745067;0.723727;0.643474,0.970241;0.988922;0.999729;0.999390;0.998685;0.997295;0.996060;0.994532;0.992733;0.991509;0.990358;0.989349;0.988620;0.988491;0.986247;0.985101;0.981314;0.980622;0.976179;0.975977;0.975509;0.974170;0.973868;0.973328;0.974997;0.976826;0.977481;0.979999;0.981251;0.982234;0.983606;0.979698;0.932970,1.9520856616844082,0.6170702735045179,1.8097958157661052,0.5264928044765863,0.5986666666666667,0.5693333333333334,0.6140939597315436,0.0014506579247077639,0.29836853199999996,150.0,0.4963333333333333,0.372,0.7933333333333334,0.18699050641908393,2.8779681939346986,6.368964358816283,0.413886313179633,0.22182323333333334,0.19423915333333336,0.36073867666666665,0.34698810333333335,0.3680534933333333,0.5668547685970317,-1.9461668670007208,-1.0893962778977004
20,LLaMA,5,stochastic_information,economic,5c,2.5,0.2727008461952209,3.78,0.83,0.2843816286927502,0.0445880785232449,-8.181111619905146e-05,-0.0062899633481117,0.3782147651006711,0.2728062297701836,0.3026209337711334,0.2777449468161378,0.28737628761875,2.298463298792089,0.0897906187425132,0.2996531099081039,0,119.9,3.753664875824692,0.8287391662597656,14.225408853003472,0.778625976858717,0.6553248311534072,0.000000;0.125720;0.243264;0.358714;0.562594;0.833223;1.093021;1.303828;1.530259;1.885847;2.284387;2.626116;2.762041;3.236679;4.030154;4.919418;5.920094;7.039216;8.353566;9.434074;10.788125;12.465583;14.958776;16.569160;18.083038;19.450035;21.416668;23.446712;25.604897;29.407701;33.505657;38.844776;146.355148,1.000000;0.985562;0.975196;0.975971;0.970617;0.972736;0.969093;0.961836;0.958052;0.947673;0.932339;0.933182;0.918384;0.918839;0.872040;0.838104;0.805105;0.777102;0.738066;0.722269;0.685475;0.632728;0.580268;0.565898;0.555871;0.565569;0.553518;0.590293;0.601152;0.585331;0.579986;0.541081;0.485323,0.968721;0.988543;0.999728;0.999345;0.998517;0.996900;0.995368;0.993279;0.990990;0.989572;0.988081;0.986726;0.986164;0.985572;0.982527;0.981682;0.976578;0.976112;0.970384;0.970012;0.969418;0.967836;0.967062;0.965744;0.967863;0.970058;0.971277;0.974953;0.976978;0.978129;0.979647;0.975883;0.915196,1.2396475855960225,0.04739436464148221,1.0050609634326195,-0.17218022870149471,0.5173333333333334,0.506,0.49597315436241607,-0.00011161247859905015,0.28512602066666665,150.0,0.4966666666666667,0.24733333333333332,0.748,0.7986461008349426,33.354561850457614,0.24377581852478167,0.4120390637104502,0.35563255666666665,0.18427725333333336,0.30821395333333335,0.2812458166666667,0.29626052333333336,-0.552451762320056,0.13702059739703465,-1.290981467095168
21,LLaMA,6,no_context,economic,0,,,3.78,0.83,0.2517352230350176,0.0460296940760235,0.0009784876768618,0.0448720372039074,0.3366666666666666,0.2091421704888343,0.2497895010113716,0.2962739976048469,0.3161178987669317,2.298700072999588,0.0882591369518288,0.2900224514678121,3,118.1,3.2388269481403293,0.8382857441902161,0.0,0.9999999963875972,1.0,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000,0.963812;0.987774;0.999743;0.999409;0.998673;0.997259;0.996094;0.994711;0.993047;0.991664;0.990519;0.989392;0.988952;0.988097;0.986225;0.984965;0.981419;0.980544;0.976786;0.976744;0.976474;0.974943;0.974242;0.973325;0.974885;0.976158;0.976642;0.979237;0.981051;0.981819;0.982812;0.979477;0.933514,1.478955023275276,0.33631806421843863,1.4993763607533084,0.37395910116618414,0.6,0.7106666666666667,0.6885906040268457,0.0009784876517178538,0.2517352233333333,150.0,0.4966666666666667,0.30133333333333334,0.7966666666666666,0.17328947328238953,0.2973745397855547,14.347154502228786,0.3950875889285855,0.2266351666666667,0.18045161333333334,0.23407631,0.28336094666666667,0.33415208,-0.9131951317006266,-1.51601545213114,-0.912945556600304
22,LLaMA,6,direct_information,economic,6a,4.88,0.4727457463741302,3.78,0.83,0.2598718228538831,0.039314320504129,0.0003320658002579,0.0134681756786186,0.3726666666666666,0.2269401437044143,0.271200360417366,0.2814749644398689,0.2499477566464951,2.2972165511663474,0.1048559065542275,0.3085948451980948,6,113.6,4.565084884205331,0.8455789089202881,11.935581871054389,0.8531597581776705,1.0000000072248054,0.000000;0.168173;0.320422;0.451951;0.635869;0.906613;1.154816;1.337450;1.527470;1.878922;2.074147;2.317552;2.295900;2.543520;3.507079;4.050112;4.813438;6.003120;6.653648;7.882123;8.286564;9.621243;11.223643;12.069179;16.226158;19.816742;19.726440;21.167488;22.687630;26.783024;28.809221;32.426579;114.507965,1.000000;0.974132;0.956445;0.962042;0.962026;0.966420;0.963744;0.959206;0.957441;0.946487;0.944718;0.948326;0.941906;0.947162;0.903258;0.896659;0.873357;0.852596;0.847178;0.821516;0.823049;0.786024;0.765542;0.779732;0.700818;0.648699;0.693100;0.720098;0.740158;0.711677;0.740733;0.736674;0.683350,0.959326;0.986808;0.999713;0.999374;0.998601;0.997088;0.995760;0.994059;0.992232;0.990699;0.989389;0.988477;0.987979;0.987204;0.984939;0.983888;0.980068;0.978880;0.974615;0.974790;0.974703;0.971894;0.970932;0.970216;0.972419;0.973705;0.974014;0.976827;0.978650;0.979349;0.980261;0.977169;0.921646,1.3458939918177515,0.23307434346386433,0.9579604501255995,-0.1820223375496862,0.5333333333333334,0.5599999999999999,0.4577181208053692,0.00033206589395084167,0.25987181533333337,150.0,0.4966666666666667,0.2866666666666667,0.7419999999999999,0.11171741924500933,17.780735921062156,2.2460123869135407,0.38728645030684433,0.2509745966666667,0.21213476333333334,0.2680938733333333,0.3495049033333334,0.21865094,-0.848050642545885,-1.0419891622256812,0.08223862123974487
23,LLaMA,6,implicature_information,economic,6b,4.38,0.3563880026340484,3.78,0.83,0.2223566202918688,0.0360877800846065,0.0002465957408852,0.0143380678218308,0.334,0.2007575463652611,0.248273200571537,0.2180391139388084,0.2211827602825666,2.29881043938811,0.0871141977976108,0.2683051695798835,0,118.8,2.3579652245103193,0.8108958601951599,10.098876130851831,0.8768579291574883,0.7530911998315291,0.000000;0.195838;0.355199;0.502542;0.714182;1.058281;1.314924;1.501389;1.725654;2.066801;2.419328;2.787522;2.766137;3.125015;4.106433;4.868498;5.469750;6.269916;6.887586;7.604867;8.060204;8.979157;10.183064;10.961971;12.235814;13.057865;14.374395;15.845151;17.355999;19.770836;22.135674;25.513893;99.049026,1.000000;0.965013;0.946315;0.953083;0.952049;0.954209;0.952852;0.948320;0.945415;0.934709;0.924191;0.924316;0.914592;0.918423;0.863168;0.841651;0.830434;0.835005;0.831640;0.826012;0.827573;0.806973;0.802525;0.818880;0.814850;0.826216;0.827460;0.838190;0.844103;0.837339;0.842250;0.827511;0.761044,0.970084;0.990313;0.999783;0.999489;0.998891;0.997828;0.996799;0.995727;0.994487;0.993557;0.992618;0.991881;0.991653;0.991557;0.989931;0.989289;0.986926;0.986473;0.983770;0.983603;0.983183;0.981854;0.981217;0.980659;0.981710;0.982554;0.982786;0.984667;0.985875;0.986486;0.987084;0.985035;0.948172,1.2196444913218758,0.11580804613766701,1.2601391982899608,0.08550389646408225,0.5513333333333335,0.514,0.49395973154362416,0.00024659589208409145,0.222356612,150.0,0.4966666666666667,0.28733333333333333,0.7426666666666667,0.3520874365048307,19.689040625092133,0.23521433039305642,0.35568321086050053,0.21447674,0.15794479666666666,0.2658038,0.27128954,0.2022681833333333,-1.8708990653424078,-1.5158680361957209,-0.06442953462225649
24,LLaMA,6,stochastic_information,economic,6c,1.25,0.2509971857070923,3.78,0.83,0.2349553123116493,0.0276054153399415,0.0004826813547382,0.0218597963955838,0.3473333333333334,0.2184335327148437,0.217928644567728,0.2685037596523761,0.2666947148348155,2.2919011112780763,0.1464064012189555,0.5032655926669637,0,117.4,4.17612260356422,0.8222620487213135,12.061118653777871,0.825284096327695,0.6344738051746831,0.000000;0.151492;0.287965;0.428538;0.615074;0.899978;1.105575;1.262964;1.479828;1.858799;2.200746;2.605689;2.713037;3.169573;4.528454;5.934952;6.693467;7.669990;8.521105;9.390297;10.099234;11.271886;12.744457;13.647071;14.956203;15.922958;17.755728;19.610521;21.620155;24.426743;27.075792;31.242914;116.125732,1.000000;0.979050;0.964977;0.965958;0.964447;0.967030;0.966871;0.963705;0.960068;0.947636;0.937552;0.934171;0.917726;0.916028;0.831373;0.761397;0.741102;0.739708;0.728670;0.722050;0.713395;0.676436;0.674038;0.701220;0.706725;0.728485;0.723932;0.741749;0.746400;0.743038;0.757493;0.737914;0.674032,0.960034;0.986364;0.999689;0.999288;0.998459;0.996896;0.995539;0.993706;0.991612;0.990138;0.988535;0.987318;0.986677;0.986007;0.983337;0.982201;0.977351;0.976480;0.970804;0.971331;0.971010;0.969310;0.966980;0.965951;0.967351;0.969297;0.969473;0.972888;0.975041;0.976135;0.976817;0.973150;0.909548,1.2512782398574391,0.19719474877965198,1.467582842642647,0.174933934318852,0.5740000000000001,0.6546666666666667,0.6563758389261745,0.00048268145677585596,0.234955304,150.0,0.4966666666666667,0.25199999999999995,0.7753333333333333,0.2066510737356714,3.7662685047255287,6.162532992660046,0.3642108222672973,0.23562448333333333,0.17417948333333336,0.24166017666666667,0.2625231433333334,0.26078923333333337,-1.5440250558764932,-1.2378328214166134,-0.45504166414624253
25,LLaMA,7,no_context,social,0,,,4.22,0.83,0.3039918179611365,0.0451887121998658,0.0005826088528886,0.0182367517587102,0.412,0.2720456612408161,0.3173453848361969,0.3225844078063965,0.3000707161269689,2.2960937267864026,0.1114349449780198,0.3799152126163244,0,118.5,2.3345235059857505,0.9180185794830322,0.0,1.0000000126434094,1.0,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000,0.965009;0.988919;0.999766;0.999451;0.998727;0.997460;0.996342;0.994945;0.993399;0.992240;0.991108;0.990132;0.989738;0.988838;0.986425;0.985969;0.982188;0.982413;0.978469;0.978320;0.976729;0.976072;0.976418;0.976079;0.978599;0.980276;0.980649;0.982714;0.983717;0.984068;0.984508;0.980762;0.917197,1.2748948408821172,0.16648875215658307,1.4861778139551258,0.3282526723183361,0.528,0.5353333333333332,0.5335570469798658,0.0005826089120405348,0.3039918146666667,150.0,0.4966666666666667,0.3046666666666667,0.752,0.16445838014663844,5.460000679404923,2.1861249090291754,0.42240183006019894,0.2124501033333333,0.35015687000000006,0.30648520333333334,0.35472682000000005,0.29614007666666664,0.6668932977301274,-1.230185128621348,0.9670333017386781
26,LLaMA,7,direct_information,social,7a,4.13,0.4624421298503876,4.22,0.83,0.3031005397836367,0.0437322048908545,0.0004045463835611,0.0124396202029839,0.4106666666666666,0.2624943697154521,0.3525893247425556,0.2942179248929024,0.3060095665486235,2.299124645613573,0.085185914103727,0.2674794630085428,6,117.0,3.03315017762062,0.873254120349884,12.361692197846644,0.8480263153711954,0.9999999963875972,0.000000;0.157517;0.288734;0.410729;0.581480;0.838897;1.104462;1.338324;1.543141;1.897401;2.056042;2.421841;2.445919;2.697451;3.517356;4.261261;4.934276;6.049897;7.094244;8.087792;8.956223;10.258812;11.893059;13.143557;17.389029;20.423599;20.430929;21.944082;23.195278;27.329809;29.528381;33.287663;118.428658,1.000000;0.977142;0.964700;0.968633;0.967887;0.972027;0.966656;0.957533;0.956019;0.945437;0.944985;0.944452;0.935619;0.943319;0.910069;0.890289;0.873386;0.847523;0.833225;0.826489;0.805342;0.778701;0.758355;0.758246;0.679459;0.644003;0.684187;0.712775;0.730084;0.702130;0.724329;0.718546;0.663323,0.962085;0.987837;0.999725;0.999340;0.998543;0.997054;0.995690;0.994160;0.992183;0.990975;0.989940;0.989078;0.988570;0.987359;0.985169;0.983803;0.979846;0.979832;0.976280;0.975823;0.975388;0.973935;0.973651;0.973827;0.976261;0.977903;0.978370;0.980939;0.982112;0.982766;0.983336;0.979970;0.915759,1.1600000085208322,0.1192811676660932,1.2467058016257686,0.12209289901787942,0.5273333333333333,0.5606666666666668,0.5711409395973155,0.00040454650553357923,0.3031005286666667,150.0,0.4966666666666667,0.28733333333333333,0.76,0.14380254267059753,9.547154699646132,4.241287325494474,0.42309367821117716,0.27741307,0.24943038666666667,0.38121817,0.29271327666666663,0.31472774000000003,0.3312474547769883,-0.8051792669173912,-0.44300755544161435
27,LLaMA,7,implicature_information,social,7b,4.0,0.3801981508731842,4.22,0.83,0.3315205390900373,0.0538478148607655,-7.952700468761646e-05,-0.0083880365201291,0.4466666666666666,0.3074255051910877,0.372612272247672,0.3145238398313522,0.3000829053552527,2.2992266546737534,0.0834739888264786,0.2453143692451219,0,119.9,1.7578395831246945,0.8936068415641785,7.173406682231209,0.9300034244855244,0.5737641489867008,0.000000;0.180488;0.333620;0.467653;0.662734;1.000463;1.268355;1.455595;1.632846;1.826624;2.081682;2.573825;2.601064;2.818558;3.606712;4.209054;4.606907;5.043142;5.360995;5.675623;5.879817;6.234667;6.839916;7.633043;8.267320;8.781343;9.569835;10.582720;11.620677;13.335737;15.139697;17.994637;67.437073,1.000000;0.970055;0.953283;0.959507;0.958211;0.958630;0.955121;0.949568;0.950653;0.949639;0.943435;0.936947;0.926393;0.938085;0.903903;0.884610;0.883068;0.890794;0.901849;0.911703;0.914379;0.915866;0.916192;0.917107;0.919297;0.925684;0.927089;0.933064;0.931667;0.929447;0.927910;0.917787;0.889169,0.966544;0.988997;0.999743;0.999423;0.998672;0.997419;0.996258;0.994981;0.993429;0.992496;0.991733;0.990775;0.990142;0.989686;0.987868;0.987240;0.984448;0.984807;0.981435;0.981580;0.981080;0.980165;0.979685;0.979565;0.981216;0.982829;0.983131;0.985228;0.985940;0.986466;0.986793;0.983821;0.943157,1.031114952396466,0.000948838728861559,1.1473025474736163,0.0773385255165419,0.47733333333333333,0.518,0.6295302013422819,-7.952719054180244e-05,0.3315205486666667,150.0,0.4956666666666667,0.2853333333333333,0.7193333333333334,0.309627430391486,2.047278178139403,0.17671432752129282,0.43758774993866034,0.27209884666666667,0.39366287666666666,0.37287581999999997,0.3165767766666666,0.3023884233333333,1.1628111731907615,-0.3175822778330751,1.0097315022573008
28,LLaMA,7,stochastic_information,social,7c,1.0,0.3257571756839752,4.22,0.83,0.3473026587466399,0.0319842827934099,0.0006129244234096,0.0189599937891107,0.4659999999999999,0.3063398475646972,0.3648756550550461,0.3706924736201763,0.3629099618055319,2.294570045259887,0.1294528507518414,0.4248604870028794,0,118.4,3.2924155266308657,0.8912882208824158,9.101235281337392,0.8886586770866857,0.605531731338212,0.000000;0.166768;0.310478;0.437449;0.626937;0.905197;1.150366;1.385698;1.625463;1.975649;2.375292;2.962243;3.063213;3.400610;4.633259;5.373153;5.879371;6.580178;7.020392;7.503959;7.953232;8.542916;9.343005;10.291440;11.036684;11.647217;12.722919;14.039526;15.215943;17.006155;19.101952;22.584885;83.479218,1.000000;0.974411;0.959641;0.964531;0.962502;0.966406;0.963362;0.954399;0.951149;0.940961;0.925554;0.915591;0.896506;0.907943;0.835742;0.804658;0.803888;0.804746;0.822947;0.836010;0.834440;0.833681;0.836170;0.842792;0.850188;0.862409;0.864481;0.876621;0.878676;0.879691;0.880090;0.864816;0.830734,0.963588;0.988035;0.999722;0.999362;0.998538;0.997118;0.995850;0.994126;0.992353;0.991032;0.989720;0.988661;0.988203;0.987100;0.984359;0.983808;0.979904;0.979689;0.974936;0.974782;0.973360;0.972143;0.971652;0.971377;0.974032;0.976200;0.976395;0.979143;0.980121;0.980729;0.981073;0.975954;0.904822,1.2340874436073888,0.19709465046204572,1.4872035851183425,0.34663624627245915,0.5273333333333333,0.6619999999999999,0.5281879194630873,0.0006129245107782561,0.347302652,150.0,0.4943333333333334,0.29133333333333333,0.7673333333333334,0.2186531442596769,5.26671119990678,0.37817640676455955,0.4422957203225999,0.26696701666666667,0.39327316,0.33973089,0.38388585333333336,0.35265634,1.7736124206220631,-0.588085951417121,0.6281939821477805
29,LLaMA,8,no_context,social,0,,,3.67,0.71,0.3047328260143597,0.0332679906748087,0.0011157177984197,0.0426733372139216,0.418,0.2292430273592471,0.3371194890141487,0.3478359616696834,0.3446900022657294,2.3003187911742793,0.0680541508956142,0.2728850004449486,6,114.4,3.6110940170535577,0.9071177840232848,0.0,1.0000000162558125,1.0,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000,0.963723;0.988058;0.999741;0.999380;0.998648;0.997287;0.996183;0.994626;0.993004;0.991909;0.990866;0.989912;0.989658;0.988802;0.986710;0.986180;0.982975;0.982942;0.978880;0.978626;0.978879;0.977573;0.976391;0.975519;0.977324;0.978711;0.979386;0.981563;0.982824;0.983531;0.984095;0.981162;0.925344,1.5648498713231203,0.4213719112301133,1.8447485239226715,0.5602595566584581,0.554,0.552,0.5704697986577181,0.0011157175252233427,0.3047328213333333,150.0,0.4966666666666667,0.334,0.7686666666666667,0.03243406274094461,10.7669022960331,0.3550408136861841,0.410170577117409,0.18156868666666665,0.3345826833333333,0.33247008666666666,0.35746742333333337,0.31757522666666665,0.8535509989013182,-1.78633371720174,0.8126139344827549
30,LLaMA,8,direct_information,social,8a,4.88,0.479107141,3.67,0.71,0.305749625056982,0.0409236963741819,0.0013742789815858,0.0530979866036926,0.4166666666666667,0.2167311349809169,0.3494784558415413,0.3510392843484878,0.3570224497271211,2.2988525192974008,0.0884131791612866,0.2925851821526885,5,118.9,2.0223748416156684,0.9225570559501648,10.00460227601456,0.8945399956269697,1.0000000144496108,0.000000;0.149480;0.280481;0.404275;0.594949;0.887907;1.146279;1.370380;1.566777;1.883384;2.020036;2.407172;2.364332;2.513447;3.197289;3.580412;4.272846;4.972654;5.640612;6.406449;6.828484;7.812321;9.226467;10.114784;13.541836;16.075218;16.487289;17.607594;18.683710;21.893080;24.017925;27.068829;95.135178,1.000000;0.979548;0.966399;0.969330;0.966787;0.968170;0.963780;0.955704;0.954072;0.946346;0.945728;0.941809;0.937709;0.949424;0.923191;0.919268;0.903332;0.898383;0.893329;0.883634;0.881603;0.859233;0.845705;0.851168;0.793903;0.764449;0.790898;0.813617;0.826733;0.809766;0.824251;0.816898;0.775652,0.966813;0.988862;0.999739;0.999381;0.998646;0.997364;0.996260;0.994649;0.993111;0.992266;0.991521;0.990692;0.990206;0.989547;0.987406;0.986924;0.983985;0.984223;0.980869;0.980674;0.980993;0.979646;0.978885;0.978549;0.980245;0.981693;0.982038;0.984032;0.985385;0.985947;0.986380;0.984121;0.935495,1.7310510067678717,0.49920916921607106,1.738914938277165,0.5098322209487717,0.5646666666666667,0.6946666666666668,0.6939597315436242,0.0013742788808391482,0.30574962199999994,150.0,0.4966666666666667,0.3426666666666667,0.79,0.15359522444299611,2.5583731507873297,5.495576154669736,0.4224632094562968,0.22129055000000003,0.2270926033333333,0.37078309666666665,0.33643872999999996,0.37314313000000005,0.7712082020324516,-1.825852958875946,-0.8172716358251895
31,LLaMA,8,implicature_information,social,8b,3.88,0.3306499123573303,3.67,0.71,0.3519987235864003,0.04628283927169,0.0009518236841613,0.0293639175271174,0.4633333333333334,0.2700476658642292,0.3897361674308777,0.3962123374640942,0.3782304848103147,2.295716654988047,0.120271829066795,0.3794424422581991,0,115.6,3.352610922848042,0.891478419303894,7.138776775110852,0.9343741608388496,0.7036254433068362,0.000000;0.164801;0.292597;0.430180;0.631274;0.933200;1.168138;1.328864;1.528220;1.851450;2.120689;2.447407;2.392243;2.566542;3.073001;3.440260;3.958709;4.495536;5.197598;5.446054;5.678463;6.250892;7.031886;7.826599;8.497449;9.007127;10.011912;10.847756;12.000649;13.339040;15.122326;17.785437;68.713333,1.000000;0.975128;0.963450;0.965181;0.962679;0.964858;0.962315;0.958404;0.956384;0.948365;0.939723;0.939788;0.936085;0.947532;0.929085;0.923383;0.914200;0.915162;0.907178;0.912185;0.915707;0.907993;0.908072;0.909113;0.914380;0.921001;0.920728;0.929045;0.928352;0.928217;0.930265;0.919457;0.880934,0.966347;0.989047;0.999740;0.999412;0.998766;0.997590;0.996657;0.995472;0.994207;0.993322;0.992679;0.991951;0.991620;0.991021;0.989083;0.989069;0.986028;0.985753;0.982709;0.982374;0.982619;0.982093;0.980909;0.980503;0.981844;0.983282;0.983425;0.985355;0.986064;0.986427;0.986749;0.983788;0.944329,1.5294434725698731,0.3750406862402964,1.507935371369729,0.34760835584222477,0.5473333333333332,0.5686666666666668,0.5328859060402685,0.0009518238145695352,0.3519987206666667,150.0,0.5053333333333334,0.31666666666666665,0.7586666666666667,0.2585276360508509,7.4662731148200905,0.35694187531657506,0.44498383454563156,0.22962542333333333,0.3692335566666667,0.37231072000000004,0.46466974666666666,0.3241541566666667,2.133502605953653,-1.3469307834928532,0.7639444221664462
32,LLaMA,8,stochastic_information,social,8c,1.25,0.2151981592178344,3.67,0.71,0.3518217528363069,0.0511870183814571,0.0002406135949168,0.0044863833730671,0.4646666666666667,0.3413676687777042,0.345547894358635,0.3685496953725815,0.3495253044131555,2.294523314976181,0.1259544423637321,0.425535283088684,0,116.7,7.457211275000863,0.7995163798332214,10.742082919586789,0.8552759289741516,0.6369678621942346,0.000000;0.192536;0.347350;0.498625;0.724252;1.023640;1.290744;1.456198;1.664486;1.903534;2.144165;2.631354;2.648224;3.291559;4.777186;5.882063;6.629965;7.359294;8.089578;8.318196;8.905042;9.771018;11.106106;12.154393;13.092946;13.943954;15.598247;17.174805;18.844156;21.141054;23.973539;28.338284;99.572243,1.000000;0.966145;0.948553;0.953095;0.950363;0.957336;0.954430;0.949914;0.947844;0.945009;0.938363;0.930044;0.920977;0.912430;0.818799;0.759929;0.747981;0.759067;0.764493;0.787558;0.783805;0.765856;0.766065;0.778026;0.791019;0.805530;0.801459;0.817193;0.817797;0.815941;0.821586;0.795825;0.751672,0.958182;0.985924;0.999663;0.999218;0.998276;0.996618;0.995114;0.993080;0.991092;0.989322;0.987965;0.986736;0.986242;0.985258;0.982594;0.982007;0.977369;0.977683;0.972946;0.973520;0.973776;0.972556;0.971154;0.970705;0.972927;0.975028;0.974986;0.977953;0.978965;0.979310;0.979178;0.974077;0.912991,1.1006100145613498,0.07971028670056035,1.0754934017880502,0.02157792608483106,0.51,0.7213333333333333,0.5322147651006711,0.00024061361216053947,0.351821746,150.0,0.4956666666666667,0.28,0.7546666666666666,0.32680098056324947,3.208014742940165,4.206109868242399,0.4516001566347205,0.32636423,0.3539284133333333,0.3450593866666667,0.39705055333333333,0.33670614666666665,1.6497803236484214,0.02214393003501736,0.062317436005905745
