model,pooling,layer,standardised,condition,mean_cos,ci_lo,ci_hi
llama_base,mean_pool_hs,2,True,DI,0.044206079095602036,0.05426131188869476,0.054279278701021554
llama_base,mean_pool_hs,2,True,II,0.017112480476498604,0.022386454045772556,0.022395116323535295
llama_base,mean_pool_hs,2,True,SI,0.0009819703409448266,0.0012127552181482315,0.00122796111460431
llama_base,mean_pool_hs,3,False,DI,0.9998152852058411,0.999789794899128,0.9998342394828796
llama_base,mean_pool_hs,3,False,II,0.9997182488441467,0.999667004120343,0.9997485125146466
llama_base,mean_pool_hs,3,False,SI,0.9997693300247192,0.9997170497723211,0.9998055918820402
llama_base,mean_pool_hs,3,True,DI,0.05569387972354889,0.06478014588356046,0.06480769954634025
llama_base,mean_pool_hs,3,True,II,0.008167766965925694,0.01784332282841206,0.017854865550968754
llama_base,mean_pool_hs,3,True,SI,0.0010458286851644516,0.008938774466514587,0.008955916234565717
llama_base,mean_pool_hs,4,False,DI,0.999615490436554,0.9995559962595216,0.9996627242343906
llama_base,mean_pool_hs,4,False,II,0.9993647336959839,0.9992651655059802,0.9994217753410339
llama_base,mean_pool_hs,4,False,SI,0.9994499087333679,0.9993113402528826,0.9995390424806996
llama_base,mean_pool_hs,4,True,DI,0.08695204555988312,0.09012806415557867,0.09015792957886758
llama_base,mean_pool_hs,4,True,II,0.009270079433918,0.015243366360664378,0.015319792714133803
llama_base,mean_pool_hs,4,True,SI,0.004481376614421606,0.01147401798516512,0.01152025591407583
llama_base,mean_pool_hs,5,False,DI,0.9993466138839722,0.9992624349976876,0.999413030799637
llama_base,mean_pool_hs,5,False,II,0.9988402128219604,0.9986585350975515,0.9989352929368424
llama_base,mean_pool_hs,5,False,SI,0.9990459680557251,0.998781989543693,0.999212806938177
llama_base,mean_pool_hs,5,True,DI,0.0992656797170639,0.1041329130530359,0.10415308079617686
llama_base,mean_pool_hs,5,True,II,0.008330502547323704,0.016059845685958862,0.016122073447615598
llama_base,mean_pool_hs,5,True,SI,0.011555397883057594,0.017510680481791496,0.017584174002640236
llama_base,mean_pool_hs,6,False,DI,0.999082088470459,0.9989505814067078,0.9991791360102467
llama_base,mean_pool_hs,6,False,II,0.9983152747154236,0.998105974631249,0.9984472393989563
llama_base,mean_pool_hs,6,False,SI,0.9986469745635986,0.9982721928374524,0.9988837731889194
llama_base,mean_pool_hs,6,True,DI,0.10916150361299515,0.11183436214923859,0.11183647446106214
llama_base,mean_pool_hs,6,True,II,0.006638497579842806,0.014737242832779886,0.014805808426117471
llama_base,mean_pool_hs,6,True,SI,0.018393950536847115,0.023816678673028956,0.023892735983775688
llama_base,mean_pool_hs,7,False,DI,0.9987609386444092,0.9986171780386907,0.9988756458202738
llama_base,mean_pool_hs,7,False,II,0.9977675676345825,0.997478176335825,0.9979363168682641
llama_base,mean_pool_hs,7,False,SI,0.998225748538971,0.9977527329657319,0.9985188416429995
llama_base,mean_pool_hs,7,True,DI,0.13218176364898682,0.1293382495641731,0.12935553825641438
llama_base,mean_pool_hs,7,True,II,0.014364735223352909,0.021645452827215195,0.021731553082668838
llama_base,mean_pool_hs,7,True,SI,0.03020504303276539,0.03568582609295846,0.0357570051430182
llama_base,mean_pool_hs,8,False,DI,0.9984047412872314,0.9981803292291906,0.9985844818417128
llama_base,mean_pool_hs,8,False,II,0.9971233010292053,0.9967790961646721,0.9973390594152952
llama_base,mean_pool_hs,8,False,SI,0.9976822137832642,0.9970385674578306,0.998074524993371
llama_base,mean_pool_hs,8,True,DI,0.15521074831485748,0.14637660980645328,0.15041984427022695
llama_base,mean_pool_hs,8,True,II,0.01882224716246128,0.025695299729704857,0.025786190827579283
llama_base,mean_pool_hs,8,True,SI,0.044153567403554916,0.04572996124625207,0.045792366043865246
llama_base,mean_pool_hs,9,False,DI,0.9982041120529175,0.9979067619298768,0.9984305885039642
llama_base,mean_pool_hs,9,False,II,0.9968096017837524,0.9964173644825642,0.9970553912381639
llama_base,mean_pool_hs,9,False,SI,0.9974212646484375,0.9966714655541747,0.9978734434619221
llama_base,mean_pool_hs,9,True,DI,0.161190927028656,0.14655207252010718,0.16056377209995842
llama_base,mean_pool_hs,9,True,II,0.019161080941557884,0.02762221358716488,0.027694578392064705
llama_base,mean_pool_hs,9,True,SI,0.05536341294646263,0.055943947285413756,0.05598471657160876
llama_base,mean_pool_hs,10,False,DI,0.9979743361473083,0.9976529629607336,0.9982226255329505
llama_base,mean_pool_hs,10,False,II,0.9962931871414185,0.9957879096773237,0.9966156068329589
llama_base,mean_pool_hs,10,False,SI,0.9970806241035461,0.996248778880377,0.9975991479254861
llama_base,mean_pool_hs,10,True,DI,0.1665104627609253,0.1547428071567626,0.16571142082881204
llama_base,mean_pool_hs,10,True,II,0.020189223811030388,0.02947278320789337,0.029538985959097517
llama_base,mean_pool_hs,10,True,SI,0.06130358204245567,0.05900443345308306,0.05915405942127097
llama_base,mean_pool_hs,11,False,DI,0.9978922605514526,0.9975097217978957,0.998173395228752
llama_base,mean_pool_hs,11,False,II,0.9960858225822449,0.995624092807955,0.996392503123241
llama_base,mean_pool_hs,11,False,SI,0.9970009326934814,0.9961234236949579,0.9975326513133576
llama_base,mean_pool_hs,11,True,DI,0.1705186516046524,0.15334698577515066,0.1719734783415035
llama_base,mean_pool_hs,11,True,II,0.016400789842009544,0.024256056174635887,0.024330059425115787
llama_base,mean_pool_hs,11,True,SI,0.06921222805976868,0.0666700899600983,0.06686213947918447
llama_base,mean_pool_hs,12,False,DI,0.9978629946708679,0.9974828976627312,0.9981427148053915
llama_base,mean_pool_hs,12,False,II,0.9961515665054321,0.9956875316253838,0.9964568753660242
llama_base,mean_pool_hs,12,False,SI,0.9970136284828186,0.9961676612130587,0.9975230680083639
llama_base,mean_pool_hs,12,True,DI,0.170754536986351,0.14966215489261336,0.17779437733330936
llama_base,mean_pool_hs,12,True,II,0.017577361315488815,0.02721527218818665,0.027281553043433732
llama_base,mean_pool_hs,12,True,SI,0.07148446887731552,0.06937225908041014,0.06963516640490668
llama_base,mean_pool_hs,13,False,DI,0.9974497556686401,0.9969907363042617,0.9978016812316214
llama_base,mean_pool_hs,13,False,II,0.9954602718353271,0.9948281216533692,0.9959044884729849
llama_base,mean_pool_hs,13,False,SI,0.9963887333869934,0.9952070534383703,0.9970631365796211
llama_base,mean_pool_hs,13,True,DI,0.17461271584033966,0.15135966456224653,0.18197279380972545
llama_base,mean_pool_hs,13,True,II,0.023773252964019775,0.03418092429637909,0.03421993943520466
llama_base,mean_pool_hs,13,True,SI,0.06970017403364182,0.06818367540836341,0.0682472771537459
llama_base,mean_pool_hs,14,False,DI,0.9970666766166687,0.9965875047043897,0.9974634610139569
llama_base,mean_pool_hs,14,False,II,0.9946770071983337,0.9940082937765795,0.9951246340792345
llama_base,mean_pool_hs,14,False,SI,0.9958227276802063,0.9943801515975228,0.996619570312808
llama_base,mean_pool_hs,14,True,DI,0.17291033267974854,0.14971942987279235,0.17815612406395642
llama_base,mean_pool_hs,14,True,II,0.024829275906085968,0.034941211342811584,0.035001991524824916
llama_base,mean_pool_hs,14,True,SI,0.06782947480678558,0.06400436908006786,0.06423526430379652
llama_base,mean_pool_hs,15,False,DI,0.9967243075370789,0.9962199620373791,0.997124755200498
llama_base,mean_pool_hs,15,False,II,0.9939448237419128,0.9932930113082123,0.994458622867164
llama_base,mean_pool_hs,15,False,SI,0.9953742623329163,0.9939454063722599,0.996189551537489
llama_base,mean_pool_hs,15,True,DI,0.165922611951828,0.14560880050215758,0.17004985537725653
llama_base,mean_pool_hs,15,True,II,0.017732415348291397,0.030965762212872505,0.030997483876826815
llama_base,mean_pool_hs,15,True,SI,0.06104385107755661,0.05862403288483622,0.058673893574747164
llama_base,mean_pool_hs,16,False,DI,0.9953652620315552,0.9945468841887789,0.9959699367157541
llama_base,mean_pool_hs,16,False,II,0.9910120368003845,0.9900345139774155,0.9916196590383265
llama_base,mean_pool_hs,16,False,SI,0.9931865930557251,0.9912154861037901,0.9943802218378951
llama_base,mean_pool_hs,16,True,DI,0.14955660700798035,0.1315151156392317,0.14809362794122022
llama_base,mean_pool_hs,16,True,II,0.011165905743837357,0.025199424475431442,0.025230843155390512
llama_base,mean_pool_hs,16,True,SI,0.048678334802389145,0.048813819885253934,0.04890154473468223
llama_base,mean_pool_hs,17,False,DI,0.9942633509635925,0.9933248621098131,0.9949931872763644
llama_base,mean_pool_hs,17,False,II,0.9894489049911499,0.9884158973177414,0.9901329005225922
llama_base,mean_pool_hs,17,False,SI,0.9916437268257141,0.9892564580866643,0.9931387796281922
llama_base,mean_pool_hs,17,True,DI,0.14148806035518646,0.12542209031234372,0.14040572169621213
llama_base,mean_pool_hs,17,True,II,0.009954603388905525,0.024116571992635727,0.02413683197244258
llama_base,mean_pool_hs,17,True,SI,0.04583242908120155,0.046307653188705465,0.04637552831003519
llama_base,mean_pool_hs,18,False,DI,0.9924526214599609,0.9913501308497331,0.993338245301154
llama_base,mean_pool_hs,18,False,II,0.9858189821243286,0.98455212807387,0.9866243177133263
llama_base,mean_pool_hs,18,False,SI,0.9893453121185303,0.9864606095479388,0.9910859592027522
llama_base,mean_pool_hs,18,True,DI,0.14514681696891785,0.132101073861253,0.13524900276878607
llama_base,mean_pool_hs,18,True,II,0.007180783431977034,0.022774146869778633,0.022796893265866973
llama_base,mean_pool_hs,18,True,SI,0.04437847435474396,0.04521758854389191,0.045284020564055553
llama_base,mean_pool_hs,19,False,DI,0.9908557534217834,0.9895035895793969,0.9918448637807085
llama_base,mean_pool_hs,19,False,II,0.98333740234375,0.9821254832340581,0.9841352180324239
llama_base,mean_pool_hs,19,False,SI,0.9872339963912964,0.9839204580431336,0.9892205380119347
llama_base,mean_pool_hs,19,True,DI,0.13872821629047394,0.12625962495812923,0.12925688248685102
llama_base,mean_pool_hs,19,True,II,0.004774429835379124,0.020137768238782883,0.020162967741112002
llama_base,mean_pool_hs,19,True,SI,0.04484962299466133,0.04612757265567781,0.04619619925203944
llama_base,mean_pool_hs,20,False,DI,0.9896146059036255,0.9882363201692081,0.9906639406935691
llama_base,mean_pool_hs,20,False,II,0.9813833832740784,0.9799795454646828,0.9823465084576662
llama_base,mean_pool_hs,20,False,SI,0.9854646921157837,0.9817483409894259,0.9877234465987891
llama_base,mean_pool_hs,20,True,DI,0.13252820074558258,0.12352498620769985,0.12701300011692168
llama_base,mean_pool_hs,20,True,II,0.004459856078028679,0.020829539746046066,0.02084325782946679
llama_base,mean_pool_hs,20,True,SI,0.04226704686880112,0.04420395195484165,0.044281734272914756
llama_base,mean_pool_hs,21,False,DI,0.987675666809082,0.9857870860707619,0.9889063174442548
llama_base,mean_pool_hs,21,False,II,0.9785337448120117,0.9768505099109704,0.9797411519193812
llama_base,mean_pool_hs,21,False,SI,0.982927680015564,0.9787711549474668,0.9854392809271842
llama_base,mean_pool_hs,21,True,DI,0.11890389025211334,0.1093841493131003,0.11433218953002827
llama_base,mean_pool_hs,21,True,II,0.0033242914360016584,0.02009514905512333,0.020098619759526093
llama_base,mean_pool_hs,21,True,SI,0.03619686886668205,0.038698472082614975,0.038783606927188706
llama_base,mean_pool_hs,22,False,DI,0.9834492802619934,0.9809159516458934,0.9849898004973966
llama_base,mean_pool_hs,22,False,II,0.9715132117271423,0.9688423046292509,0.9730610210141403
llama_base,mean_pool_hs,22,False,SI,0.977648913860321,0.9722383773531306,0.9808672723516241
llama_base,mean_pool_hs,22,True,DI,0.11322364211082458,0.10771958529950007,0.10844967300689172
llama_base,mean_pool_hs,22,True,II,-0.0003424238529987633,0.013414619490504265,0.013453910342317445
llama_base,mean_pool_hs,22,True,SI,0.03588402643799782,0.037373788654804604,0.03747383438798969
llama_base,mean_pool_hs,23,False,DI,0.9810365438461304,0.9780330669554292,0.9827724443508954
llama_base,mean_pool_hs,23,False,II,0.966248631477356,0.9628476856123133,0.9684689159945957
llama_base,mean_pool_hs,23,False,SI,0.9736799001693726,0.9674756058209331,0.9774635207695467
llama_base,mean_pool_hs,23,True,DI,0.11600502580404282,0.10888720303778678,0.11061706708049682
llama_base,mean_pool_hs,23,True,II,-0.00024515821132808924,0.013730037957429886,0.013755230062474309
llama_base,mean_pool_hs,23,True,SI,0.034460924565792084,0.03627155348658617,0.03638354857525802
llama_base,mean_pool_hs,24,False,DI,0.9779465198516846,0.97476090616658,0.9798132275380709
llama_base,mean_pool_hs,24,False,II,0.9617146253585815,0.9577905922326047,0.964227977437799
llama_base,mean_pool_hs,24,False,SI,0.9689620137214661,0.9620568173962469,0.9734095423150793
llama_base,mean_pool_hs,24,True,DI,0.11339254677295685,0.10784441977739369,0.10810375109027731
llama_base,mean_pool_hs,24,True,II,-2.362898499086441e-08,0.013878878206014633,0.013903925010610024
llama_base,mean_pool_hs,24,True,SI,0.034404903650283813,0.0358157493174108,0.03593346150013243
llama_base,mean_pool_hs,25,False,DI,0.9764363169670105,0.9730865766084018,0.978456693158654
llama_base,mean_pool_hs,25,False,II,0.959378182888031,0.9552822268775674,0.9615952172636354
llama_base,mean_pool_hs,25,False,SI,0.966394305229187,0.9588076242571675,0.9710391103781977
llama_base,mean_pool_hs,25,True,DI,0.11161061376333237,0.1064926907420216,0.10717102753875081
llama_base,mean_pool_hs,25,True,II,-7.524639659095556e-05,0.012829200364649296,0.012867614872824855
llama_base,mean_pool_hs,25,True,SI,0.032895322889089584,0.034316502511505635,0.034430033617899494
llama_base,mean_pool_hs,26,False,DI,0.9747287631034851,0.9710756986419544,0.9767557192071517
llama_base,mean_pool_hs,26,False,II,0.9569838643074036,0.9526776317167638,0.9592357037566575
llama_base,mean_pool_hs,26,False,SI,0.9638959169387817,0.9557224023910571,0.9689605836126781
llama_base,mean_pool_hs,26,True,DI,0.11141586303710938,0.10757087171077766,0.10779318566276681
llama_base,mean_pool_hs,26,True,II,0.00025177362840622663,0.012880484573543072,0.012917975044208432
llama_base,mean_pool_hs,26,True,SI,0.033953629434108734,0.03547679632902495,0.035588916026048224
llama_base,mean_pool_hs,27,False,DI,0.9730665683746338,0.969398897130924,0.9751730461762991
llama_base,mean_pool_hs,27,False,II,0.9549327492713928,0.9507821171129417,0.9571276858158256
llama_base,mean_pool_hs,27,False,SI,0.961456298828125,0.9531035806975595,0.9666011762800034
llama_base,mean_pool_hs,27,True,DI,0.11005747318267822,0.10677879303695009,0.10741235148241644
llama_base,mean_pool_hs,27,True,II,1.128550047724275e-05,0.011971664614975452,0.012009321791191916
llama_base,mean_pool_hs,27,True,SI,0.03441876545548439,0.036548860371116904,0.036649555330795926
llama_base,mean_pool_hs,28,False,DI,0.9724279642105103,0.9686958308938717,0.9746243432486937
llama_base,mean_pool_hs,28,False,II,0.9545023441314697,0.9506317389044259,0.9565126926659054
llama_base,mean_pool_hs,28,False,SI,0.9598481059074402,0.9511348810381158,0.9651702079749421
llama_base,mean_pool_hs,28,True,DI,0.10983250290155411,0.10637576878071002,0.10660908533042458
llama_base,mean_pool_hs,28,True,II,-0.000244541181018576,0.012061734683811665,0.012093987765070792
llama_base,mean_pool_hs,28,True,SI,0.033645614981651306,0.03600733727217019,0.03611063704343411
llama_base,mean_pool_hs,29,False,DI,0.9701679944992065,0.9663145855931075,0.9723793432795238
llama_base,mean_pool_hs,29,False,II,0.9512028098106384,0.9473573219299002,0.9534055866865656
llama_base,mean_pool_hs,29,False,SI,0.9567477703094482,0.9481358338699458,0.9620337187146577
llama_base,mean_pool_hs,29,True,DI,0.11635804176330566,0.111974470317374,0.1124714139700466
llama_base,mean_pool_hs,29,True,II,0.0013913147849962115,0.013693769462406635,0.013722034866349464
llama_base,mean_pool_hs,29,True,SI,0.03554602712392807,0.03823439404368601,0.03832799647600531
llama_base,mean_pool_hs,30,False,DI,0.9654701352119446,0.9616667319493462,0.967694709938834
llama_base,mean_pool_hs,30,False,II,0.9449125528335571,0.9410156533753556,0.9467936871843328
llama_base,mean_pool_hs,30,False,SI,0.9503362774848938,0.9419741163555178,0.9563447385257307
llama_base,mean_pool_hs,30,True,DI,0.11843698471784592,0.11305312067270736,0.11327922557012644
llama_base,mean_pool_hs,30,True,II,0.00038586335722357035,0.011967766098678112,0.01200603051708894
llama_base,mean_pool_hs,30,True,SI,0.04213610291481018,0.0441324263811133,0.04421305356919971
llama_base,mean_pool_hs,31,False,DI,0.9583570957183838,0.953840471216295,0.9609831056658611
llama_base,mean_pool_hs,31,False,II,0.9344018697738647,0.9305325225258395,0.9360382335572632
llama_base,mean_pool_hs,31,False,SI,0.9406024217605591,0.9310910648632802,0.9480452061087034
llama_base,mean_pool_hs,31,True,DI,0.1250513195991516,0.1180150955916365,0.11938291530623141
llama_base,mean_pool_hs,31,True,II,0.0028058583848178387,0.01452507171779871,0.014560849323620551
llama_base,mean_pool_hs,31,True,SI,0.04687240347266197,0.04876846075058035,0.048827921625832986
llama_base,mean_pool_hs,32,False,DI,0.8462006449699402,0.8319984210797862,0.8538326059028433
llama_base,mean_pool_hs,32,False,II,0.7819635272026062,0.7602303493099327,0.7916599394850685
llama_base,mean_pool_hs,32,False,SI,0.7926214337348938,0.7448466894222416,0.82854022646779
llama_base,mean_pool_hs,32,True,DI,0.15665288269519806,0.14216715104025404,0.15485932004034636
llama_base,mean_pool_hs,32,True,II,0.0028796244878321886,0.010533833876252176,0.010539975278926781
llama_base,mean_pool_hs,32,True,SI,0.07052913308143616,0.06315395982043545,0.06671940575219686
mistral,last_token_hs,0,False,DI,1.0,1.0,1.0
mistral,last_token_hs,0,False,II,1.0,1.0,1.0
mistral,last_token_hs,0,False,SI,1.0,1.0,1.0
mistral,last_token_hs,0,True,DI,0.0,0.0,0.0
mistral,last_token_hs,0,True,II,0.0,0.0,0.0
mistral,last_token_hs,0,True,SI,0.0,0.0,0.0
mistral,last_token_hs,1,False,DI,0.9816821813583374,0.9803777432512202,0.9822023041787489
mistral,last_token_hs,1,False,II,0.9784366488456726,0.9766413557477027,0.9791115442290834
mistral,last_token_hs,1,False,SI,0.9744654297828674,0.9719496209155873,0.9758121175713023
mistral,last_token_hs,1,True,DI,0.046464934945106506,0.03746250271800663,0.038097606441115886
mistral,last_token_hs,1,True,II,-0.007067245896905661,-0.0007838926976546053,-0.0007813696602809399
mistral,last_token_hs,1,True,SI,0.007674945052713156,-0.0028528117109075973,0.001655963820118323
mistral,last_token_hs,2,False,DI,0.8720890879631042,0.8578612399991076,0.878588954859368
mistral,last_token_hs,2,False,II,0.8751432299613953,0.8601133654354081,0.8831020817026608
mistral,last_token_hs,2,False,SI,0.8743583559989929,0.8544433216782119,0.8852940597401997
mistral,last_token_hs,2,True,DI,-0.014685502275824547,-0.005901533178977839,-0.00585832540166598
mistral,last_token_hs,2,True,II,-0.03247351571917534,-0.022511592134832538,-0.022461244261113834
mistral,last_token_hs,2,True,SI,-0.02572247013449669,-0.0173870287835598,-0.017371005444746825
mistral,last_token_hs,3,False,DI,0.9044737219810486,0.8969311971947378,0.9091412818027541
mistral,last_token_hs,3,False,II,0.8970683217048645,0.8831884978518166,0.9029347729882196
mistral,last_token_hs,3,False,SI,0.8998918533325195,0.8921456402208874,0.9042160591973757
mistral,last_token_hs,3,True,DI,0.025669202208518982,0.030325302854180437,0.03036185418165403
mistral,last_token_hs,3,True,II,-0.010383239015936852,-0.0021879405248889433,-0.0021618018142194554
mistral,last_token_hs,3,True,SI,-0.012912744656205177,-0.0064775547944009295,-0.006455297095934848
mistral,last_token_hs,4,False,DI,0.9125731587409973,0.9059726908011987,0.9159133852501432
mistral,last_token_hs,4,False,II,0.9066324234008789,0.8992222074262655,0.9104321033563908
mistral,last_token_hs,4,False,SI,0.9050026535987854,0.8962788358037627,0.9098618120052867
mistral,last_token_hs,4,True,DI,0.01717677153646946,0.02407744713127614,0.02408472806104333
mistral,last_token_hs,4,True,II,-0.013041132129728794,-0.004445597529411036,-0.004438752269244842
mistral,last_token_hs,4,True,SI,-0.018372662365436554,-0.010280092246830462,-0.010270986444114602
mistral,last_token_hs,5,False,DI,0.9307505488395691,0.9232756002028776,0.9346243154601275
mistral,last_token_hs,5,False,II,0.9182023406028748,0.9098099028227563,0.9231525357018122
mistral,last_token_hs,5,False,SI,0.9167471528053284,0.906193383392088,0.9228891338234352
mistral,last_token_hs,5,True,DI,0.06216978281736374,0.06080429255962411,0.06085195866622131
mistral,last_token_hs,5,True,II,0.019096817821264267,0.011081350036067006,0.01499888799487955
mistral,last_token_hs,5,True,SI,0.00200366647914052,0.006064488086849452,0.006085105783116418
mistral,last_token_hs,6,False,DI,0.9191271066665649,0.905180118940932,0.9262539352918276
mistral,last_token_hs,6,False,II,0.9007656574249268,0.890661228257071,0.9067795227069967
mistral,last_token_hs,6,False,SI,0.9031684398651123,0.892432005671469,0.9085781942826326
mistral,last_token_hs,6,True,DI,0.0690290778875351,0.06306964904069948,0.06347381090134654
mistral,last_token_hs,6,True,II,0.01855933666229248,0.01495775021612657,0.014970101197418439
mistral,last_token_hs,6,True,SI,-0.0006845768657512963,0.009138261899352075,0.009154816610577897
mistral,last_token_hs,7,False,DI,0.9484489560127258,0.9399912583500121,0.9528658856399982
mistral,last_token_hs,7,False,II,0.9339503645896912,0.9277802634079401,0.9364482226695618
mistral,last_token_hs,7,False,SI,0.9405760765075684,0.9340923621797784,0.944233735927136
mistral,last_token_hs,7,True,DI,0.08191385120153427,0.07309344410922347,0.07974331902767154
mistral,last_token_hs,7,True,II,0.021073266863822937,0.012832494452921825,0.019108202924341604
mistral,last_token_hs,7,True,SI,0.013828272931277752,0.024467144161462784,0.024475602917143062
mistral,last_token_hs,8,False,DI,0.9374220967292786,0.9216803216904818,0.9467269980893275
mistral,last_token_hs,8,False,II,0.9184095859527588,0.9081441045215893,0.9243206625788369
mistral,last_token_hs,8,False,SI,0.9277061820030212,0.9149755680154008,0.9350073933601379
mistral,last_token_hs,8,True,DI,0.09403277933597565,0.07921054254728524,0.09397772738563
mistral,last_token_hs,8,True,II,0.013998683542013168,0.015472001396119595,0.015486771147661454
mistral,last_token_hs,8,True,SI,0.018671225756406784,0.02742808125913143,0.027428526466333196
mistral,last_token_hs,9,False,DI,0.9275283217430115,0.911729773134546,0.937084383208261
mistral,last_token_hs,9,False,II,0.9048017263412476,0.892165601773905,0.9113653997606469
mistral,last_token_hs,9,False,SI,0.918015718460083,0.9057041633552765,0.9250307142254177
mistral,last_token_hs,9,True,DI,0.08805352449417114,0.07210372583893979,0.08714440950159758
mistral,last_token_hs,9,True,II,0.008860152214765549,0.014546917751431465,0.01458815781842815
mistral,last_token_hs,9,True,SI,0.02904539741575718,0.030657455325126648,0.03067774442263478
mistral,last_token_hs,10,False,DI,0.9269787073135376,0.9103690057717226,0.9368750725240256
mistral,last_token_hs,10,False,II,0.9044793844223022,0.8911085602432801,0.9109812705928252
mistral,last_token_hs,10,False,SI,0.9186610579490662,0.9057176013412299,0.926140692324141
mistral,last_token_hs,10,True,DI,0.09688518941402435,0.0748796195517474,0.09825834696367278
mistral,last_token_hs,10,True,II,0.003173172939568758,0.01118483580648899,0.011203072514792174
mistral,last_token_hs,10,True,SI,0.04608055204153061,0.040956068784044175,0.04206773733465672
mistral,last_token_hs,11,False,DI,0.9290968179702759,0.9142362254249982,0.9384975746817975
mistral,last_token_hs,11,False,II,0.910760223865509,0.9002389129834601,0.9162473984086221
mistral,last_token_hs,11,False,SI,0.9205999374389648,0.90962042137758,0.9261500151507213
mistral,last_token_hs,11,True,DI,0.11327149718999863,0.08371821676202829,0.11875629143752581
mistral,last_token_hs,11,True,II,0.00407067546620965,0.013371609151363373,0.01337807966269423
mistral,last_token_hs,11,True,SI,0.06347247958183289,0.056875359267018144,0.057515814918176304
mistral,last_token_hs,12,False,DI,0.9235249757766724,0.9067573573581004,0.9333337472341336
mistral,last_token_hs,12,False,II,0.9016686081886292,0.8899984452382906,0.9079628699736219
mistral,last_token_hs,12,False,SI,0.9117285013198853,0.8985072980907499,0.918279256620081
mistral,last_token_hs,12,True,DI,0.17056870460510254,0.1051428048484954,0.2103628965474872
mistral,last_token_hs,12,True,II,0.0031170470174402,0.011225183494389057,0.011267576925149817
mistral,last_token_hs,12,True,SI,0.11025750637054443,0.07526720056401058,0.12282612606067259
mistral,last_token_hs,13,False,DI,0.9340168833732605,0.9197539833445962,0.9429487961635908
mistral,last_token_hs,13,False,II,0.9171957969665527,0.9090707140214097,0.9221879446356033
mistral,last_token_hs,13,False,SI,0.9248886108398438,0.9127861053368677,0.9309319240722644
mistral,last_token_hs,13,True,DI,0.17191259562969208,0.10443327474861082,0.2145982173440188
mistral,last_token_hs,13,True,II,0.00604357710108161,0.012627656571567059,0.012647709112199298
mistral,last_token_hs,13,True,SI,0.11924730986356735,0.08389918100945527,0.13488259654609497
mistral,last_token_hs,14,False,DI,0.9262951612472534,0.9088817219524821,0.9372958988347394
mistral,last_token_hs,14,False,II,0.909377932548523,0.9011879851821915,0.9142056311021525
mistral,last_token_hs,14,False,SI,0.921351969242096,0.9072303819946804,0.9275136031837473
mistral,last_token_hs,14,True,DI,0.18121357262134552,0.10750448052879512,0.23085759374135553
mistral,last_token_hs,14,True,II,0.00882128719240427,0.013710210099816334,0.013793409477016948
mistral,last_token_hs,14,True,SI,0.14121319353580475,0.09477493481818373,0.16353842406098373
mistral,last_token_hs,15,False,DI,0.9072787165641785,0.8872686147430009,0.921432582255325
mistral,last_token_hs,15,False,II,0.8889917731285095,0.8780857799897844,0.8944684823770006
mistral,last_token_hs,15,False,SI,0.9044358730316162,0.8912774383160055,0.9113626455064934
mistral,last_token_hs,15,True,DI,0.17425775527954102,0.10362532464302,0.21721518843671603
mistral,last_token_hs,15,True,II,0.0010109972208738327,0.0034026280045513146,0.003512542621606512
mistral,last_token_hs,15,True,SI,0.1490837037563324,0.09664971581640427,0.1806986775983357
mistral,last_token_hs,16,False,DI,0.8955961465835571,0.8724638495198745,0.911178481714433
mistral,last_token_hs,16,False,II,0.8754863739013672,0.860296289136652,0.8851022213253191
mistral,last_token_hs,16,False,SI,0.8878985643386841,0.8731680279932283,0.896749406187114
mistral,last_token_hs,16,True,DI,0.17424002289772034,0.10815856882829966,0.21180493361826183
mistral,last_token_hs,16,True,II,0.0018651591381058097,0.002325780456885806,0.0024655863854082445
mistral,last_token_hs,16,True,SI,0.15607449412345886,0.1034698233563762,0.19742396609390828
mistral,last_token_hs,17,False,DI,0.8844388723373413,0.8514104627468038,0.903736709516187
mistral,last_token_hs,17,False,II,0.8616605401039124,0.8394657294191311,0.8755901987292984
mistral,last_token_hs,17,False,SI,0.872559666633606,0.851083914598528,0.8857982388476736
mistral,last_token_hs,17,True,DI,0.16936664283275604,0.1121041303693032,0.2018380422241526
mistral,last_token_hs,17,True,II,0.002894154516980052,-0.00089812907390295,-0.0007592793650474278
mistral,last_token_hs,17,True,SI,0.1482202261686325,0.08706354485055262,0.19891874826648645
mistral,last_token_hs,18,False,DI,0.8773790001869202,0.8411436415627506,0.8979184040518479
mistral,last_token_hs,18,False,II,0.8546503782272339,0.8284331361741114,0.8715265099479799
mistral,last_token_hs,18,False,SI,0.8646416068077087,0.8366251025876136,0.8792728187485549
mistral,last_token_hs,18,True,DI,0.1614232063293457,0.10532785789143372,0.19602027231464586
mistral,last_token_hs,18,True,II,0.0037445405032485723,-0.003855278482660651,-0.0037412275515088483
mistral,last_token_hs,18,True,SI,0.15137448906898499,0.08023960903851583,0.20738389314853248
mistral,last_token_hs,19,False,DI,0.8630706667900085,0.828684267782447,0.8838132236711325
mistral,last_token_hs,19,False,II,0.8310347199440002,0.8051198115523042,0.8487243799088073
mistral,last_token_hs,19,False,SI,0.8457691669464111,0.817943922229641,0.8613670949252717
mistral,last_token_hs,19,True,DI,0.13113847374916077,0.0860023451267251,0.1491524882573801
mistral,last_token_hs,19,True,II,-0.004721681121736765,-0.011561051942408085,-0.011474500757928666
