model,pooling,layer,n_prompts,n_nan_at_layer,skipped,point,ci_lo,ci_hi,rho_mb,rho_ma,rho_ba,n_boot_valid
qwen,mean_pool_hs,10,45,0,False,0.07066685644955692,0.009298784146085383,0.21223907843232148,0.06169767664711128,-0.005748376177691015,0.42048917922079576,1000
qwen,mean_pool_hs,11,45,0,False,0.08533813093179991,0.018384714238345624,0.23827190101146697,0.08684473637652002,0.022443292162415397,0.42048917922079576,1000
qwen,mean_pool_hs,12,45,0,False,0.11116128288694628,0.03952155690640211,0.2673014424741268,0.11969943788336242,0.04505585774751468,0.42048917922079576,1000
qwen,mean_pool_hs,13,45,0,False,0.11482756659046853,0.041952456906437875,0.2624966703355312,0.13043363696409468,0.06292028523768911,0.42048917922079576,1000
qwen,mean_pool_hs,14,45,0,False,0.1278741359095456,0.05884369006380439,0.266531641036272,0.15897991538979123,0.10365299656470703,0.42048917922079576,1000
qwen,mean_pool_hs,15,45,0,False,0.13884043621070144,0.0679952910169959,0.2760180130600929,0.17173201605495297,0.11067171092054819,0.42048917922079576,1000
qwen,mean_pool_hs,16,45,0,False,0.15833113073926494,0.08373183738440275,0.29254996404051775,0.1945417299958009,0.12364306345036971,0.42048917922079576,1000
qwen,mean_pool_hs,17,45,0,False,0.15998365776507287,0.08676707204431296,0.29039170220494265,0.2009276616945512,0.13584270161228268,0.42048917922079576,1000
qwen,mean_pool_hs,18,45,0,False,0.15844814637992233,0.08568747658282519,0.28653832301497456,0.1993113626398478,0.1352537922914577,0.42048917922079576,1000
qwen,mean_pool_hs,19,45,0,False,0.17063346029973397,0.09131559245288372,0.3044126436114311,0.2097688075026377,0.13401042277110972,0.42048917922079576,1000
qwen,mean_pool_hs,20,45,0,False,0.17322056002632896,0.09804714750498533,0.30340465307235714,0.207836861526822,0.12336782194891979,0.42048917922079576,1000
qwen,mean_pool_hs,21,45,0,False,0.17653570561077225,0.10128754638135433,0.30618287175893777,0.21158157641571176,0.12526549191693576,0.42048917922079576,1000
qwen,mean_pool_hs,22,45,0,False,0.1841988454366046,0.11257822029292583,0.31790948286652565,0.20250225707421898,0.08559663428163475,0.42048917922079576,1000
qwen,mean_pool_hs,23,45,0,False,0.15438110953260922,0.07969361059367656,0.29073633402585985,0.16845432706509614,0.0682815033989642,0.42048917922079576,1000
qwen,mean_pool_hs,24,45,0,False,0.1559407171400609,0.08797221444547176,0.28184878230094906,0.1559525755503448,0.034608984971455814,0.42048917922079576,1000
qwen,mean_pool_hs,25,45,0,False,0.15178904264633167,0.08866648692637683,0.2685145109891891,0.1455368616153206,0.018652067811394377,0.42048917922079576,1000
qwen,mean_pool_hs,26,45,0,False,0.15491636100516507,0.09543980341404676,0.26760534569621086,0.14749803548450335,0.016557066161249155,0.42048917922079576,1000
qwen,mean_pool_hs,27,45,0,False,0.17080680477488694,0.1025021143257618,0.29419690817594524,0.1612959554241783,0.015080010595342964,0.42048917922079576,1000
qwen,mean_pool_hs,28,45,45,True,,,,,,,0
qwen_base,last_token_hs,0,45,0,False,,,,,,0.42048917922079576,0
qwen_base,last_token_hs,1,45,0,False,0.01925374228354802,-0.03518698373809456,0.11393751539289951,0.03763220493828199,0.04799996858697051,0.42048917922079576,1000
qwen_base,last_token_hs,2,45,0,False,-0.05133163282141264,-0.08738287780433893,0.05885430146008727,0.013922158894663922,0.14273461702390558,0.42048917922079576,1000
qwen_base,last_token_hs,3,45,0,False,-0.018916340153477377,-0.059472207259386775,0.08006872665137052,0.03944996178367198,0.1342657817113267,0.42048917922079576,1000
qwen_base,last_token_hs,4,45,0,False,0.0200202490665745,-0.03579997234046459,0.12930164225399488,0.05389986940865626,0.08514251204122329,0.42048917922079576,1000
qwen_base,last_token_hs,5,45,0,False,0.020748842013576754,-0.034576725121587513,0.12006673663854596,0.05048578868565474,0.07542176243358471,0.42048917922079576,1000
qwen_base,last_token_hs,6,45,0,False,0.05018490825344182,-0.01045541705098003,0.1571308434009552,0.08511964638020557,0.09463105257734167,0.42048917922079576,1000
qwen_base,last_token_hs,7,45,0,False,0.03868401246929744,-0.011198533931747079,0.133735017105937,0.07047144689627267,0.08442270870293564,0.42048917922079576,1000
qwen_base,last_token_hs,8,45,0,False,0.05800396311010975,0.011556061380542815,0.14573610872030257,0.07798297184847114,0.060530972334983967,0.42048917922079576,1000
qwen_base,last_token_hs,9,45,0,False,0.05260507719001712,0.004824430495500565,0.14684813134372232,0.08870471421010587,0.09799533856613805,0.42048917922079576,1000
qwen_base,last_token_hs,10,45,0,False,0.07739458642631948,0.024634891469031573,0.17004809640347957,0.1006864709881436,0.07289934563505908,0.42048917922079576,1000
qwen_base,last_token_hs,11,45,0,False,0.0837455078437649,0.02777108969166875,0.17569055780768394,0.08667598482496378,0.025490739695529212,0.42048917922079576,1000
qwen_base,last_token_hs,12,45,0,False,0.11770174321181845,0.05780548108741641,0.20341109223663803,0.12970033175420487,0.05486630030293476,0.42048917922079576,1000
qwen_base,last_token_hs,13,45,0,False,0.1463885594455267,0.08263381253927946,0.23405385687947272,0.16685383518244226,0.08200739301322714,0.42048917922079576,1000
qwen_base,last_token_hs,14,45,0,False,0.1747544503668615,0.11414655838161707,0.25089967697858806,0.20473605140250448,0.11221005596002406,0.42048917922079576,1000
qwen_base,last_token_hs,15,45,0,False,0.1858624030794569,0.12300320025533437,0.25999255999922755,0.2106983999724565,0.10213770303414309,0.42048917922079576,1000
qwen_base,last_token_hs,16,45,0,False,0.21708565277224423,0.14408443719148636,0.28522774428129194,0.25314373573963544,0.1381003162110989,0.42048917922079576,1000
qwen_base,last_token_hs,17,45,0,False,0.207691421584641,0.12734066061675547,0.2833777882158756,0.2599464239119239,0.17714794859777153,0.42048917922079576,1000
qwen_base,last_token_hs,18,45,0,False,0.22327400844256512,0.12927545681595803,0.3085625901818275,0.2841973579158651,0.20426859785067475,0.42048917922079576,1000
qwen_base,last_token_hs,19,45,0,False,0.2099391427361795,0.11395693961530924,0.30528332889080045,0.2706461888462489,0.1997890751110579,0.42048917922079576,1000
qwen_base,last_token_hs,20,45,0,False,0.19445968093852703,0.09256281033158302,0.31404037550091746,0.2667583930923668,0.2256307564724368,0.42048917922079576,1000
qwen_base,last_token_hs,21,45,0,False,0.2026802162597064,0.08702454306185245,0.33708392605185505,0.27806298276610086,0.23634763303286582,0.42048917922079576,1000
qwen_base,last_token_hs,22,45,0,False,0.16376899850346438,0.04977151108905673,0.295922602713108,0.24176101853925722,0.23115455219783454,0.42048917922079576,1000
qwen_base,last_token_hs,23,45,0,False,0.1508501668292232,0.02996749277226627,0.2990847148001194,0.2199666498343619,0.2045078439354936,0.42048917922079576,1000
qwen_base,last_token_hs,24,45,0,False,0.16331070111543436,0.03096394371241331,0.32068223580718036,0.22174663582628723,0.18078137251873783,0.42048917922079576,1000
qwen_base,last_token_hs,25,45,0,False,0.15551523919296095,0.018087316909804942,0.3235950589179993,0.2024503618382595,0.1496862453629066,0.42048917922079576,1000
qwen_base,last_token_hs,26,45,0,False,0.13289447529670817,0.0030888976587448297,0.2941470794379711,0.18171553777363114,0.14858685116750883,0.42048917922079576,1000
qwen_base,last_token_hs,27,45,0,False,0.12720823886666696,0.0038113428046926885,0.2750374540686607,0.17458281130381273,0.14355301875828755,0.42048917922079576,1000
qwen_base,last_token_hs,28,45,11,False,0.034633754390822294,-0.11697514560073614,0.20408165529370306,0.06784800612759738,0.08690777563226604,0.42048917922079576,1000
qwen_base,mean_pool_hs,0,45,0,False,0.1481480328128356,0.07696693520992995,0.25237834751605986,0.1521384744960641,0.04243920689891964,0.42048917922079576,1000
qwen_base,mean_pool_hs,1,45,0,False,0.12068839714924742,0.05873399833217263,0.2420949809253215,0.1358162995711294,0.06310327896065664,0.42048917922079576,1000
qwen_base,mean_pool_hs,2,45,0,False,0.08370088361356046,0.014956128527410328,0.21486735865473747,0.10751705168360554,0.07560913991774547,0.42048917922079576,1000
qwen_base,mean_pool_hs,3,45,0,False,0.09920416618850551,0.012525757774710655,0.2541806451976299,0.14759684409237864,0.13903656053051164,0.42048917922079576,1000
qwen_base,mean_pool_hs,4,45,0,False,0.10074636522166161,-0.0042027420713566235,0.3012341298162937,0.09001904137540526,-0.0032994707272447845,0.42048917922079576,1000
qwen_base,mean_pool_hs,5,45,0,False,0.08729958359567662,-0.027069295849651096,0.2928925551474094,0.07445317863107657,-0.011292726652631821,0.42048917922079576,1000
qwen_base,mean_pool_hs,6,45,0,False,0.10063139845461803,-0.0009924120968207671,0.2977689363062381,0.08613261721124477,-0.012278844580522407,0.42048917922079576,1000
qwen_base,mean_pool_hs,7,45,0,False,0.1062379391192273,0.007851428131107242,0.30216667875647546,0.09178970499560658,-0.010925285775667691,0.42048917922079576,1000
qwen_base,mean_pool_hs,8,45,0,False,0.10064214054114357,0.008070422930177302,0.30224432870745654,0.06932697857064081,-0.05199156739211119,0.42048917922079576,1000
qwen_base,mean_pool_hs,9,45,0,False,0.12294494768589799,0.04135514786466956,0.3132822684943676,0.08636988232725579,-0.05940877167366593,0.42048917922079576,1000
qwen_base,mean_pool_hs,10,45,0,False,0.13725561849507464,0.04650410432368517,0.3262888312339782,0.09531768605892565,-0.06877497879411508,0.42048917922079576,1000
qwen_base,mean_pool_hs,11,45,0,False,0.1357061295972951,0.050766670051962136,0.32276987954974173,0.09863037874704773,-0.05776572180924343,0.42048917922079576,1000
qwen_base,mean_pool_hs,12,45,0,False,0.13703198527976532,0.051980354730039834,0.32367416545748706,0.10579405833293033,-0.0437952685104951,0.42048917922079576,1000
qwen_base,mean_pool_hs,13,45,0,False,0.13007881504310553,0.04461626773700118,0.3208684429526329,0.0998918656869482,-0.0428546153268512,0.42048917922079576,1000
qwen_base,mean_pool_hs,14,45,0,False,0.13511063369613222,0.04846395030617714,0.3274639531970024,0.10860480908025809,-0.03308910625926119,0.42048917922079576,1000
qwen_base,mean_pool_hs,15,45,0,False,0.13515821664600997,0.04862610399723053,0.32574151456356043,0.11109248649752453,-0.027326360618466956,0.42048917922079576,1000
qwen_base,mean_pool_hs,16,45,0,False,0.13527963878929716,0.046403633896261454,0.3246125765144824,0.11665751592178052,-0.014432205250983753,0.42048917922079576,1000
qwen_base,mean_pool_hs,17,45,0,False,0.13665372731540174,0.04661933612078428,0.32799844816327084,0.12097446788880681,-0.0071534592631214275,0.42048917922079576,1000
qwen_base,mean_pool_hs,18,45,0,False,0.13577979214786726,0.04334785081446171,0.32728794962167734,0.12055196426436376,-0.00627432088921729,0.42048917922079576,1000
qwen_base,mean_pool_hs,19,45,0,False,0.13019223750583517,0.03711049249395728,0.32188847959041594,0.11723200896017635,-0.002118543222913643,0.42048917922079576,1000
qwen_base,mean_pool_hs,20,45,0,False,0.11225609950556593,0.024055251525714996,0.284015031158924,0.09841383346240141,-0.008163010387572545,0.42048917922079576,1000
qwen_base,mean_pool_hs,21,45,0,False,0.09937335839095894,0.020994105748832224,0.26194400265812867,0.08501825504619047,-0.012214876657352755,0.42048917922079576,1000
qwen_base,mean_pool_hs,22,45,0,False,0.08959131632516874,0.021821183525025843,0.24440340138971803,0.06841029037583517,-0.03053062815231978,0.42048917922079576,1000
qwen_base,mean_pool_hs,23,45,0,False,0.06143920739344434,-0.006665748753584921,0.2133684270083904,0.04146337841519461,-0.033884945218936945,0.42048917922079576,1000
qwen_base,mean_pool_hs,24,45,0,False,0.05525062371563373,0.0001160094427177693,0.19825805537402624,0.03298043711673778,-0.04068313235657176,0.42048917922079576,1000
qwen_base,mean_pool_hs,25,45,0,False,0.06711990973123402,0.011557267350144685,0.2072856910526752,0.04262628824213314,-0.04331688637571596,0.42048917922079576,1000
qwen_base,mean_pool_hs,26,45,0,False,0.07268561017120181,0.023424034100025894,0.2054002448916435,0.05000077588336896,-0.03781200605252404,0.42048917922079576,1000
qwen_base,mean_pool_hs,27,45,0,False,0.13957098708216653,0.06278088483959436,0.29567689299583433,0.125637880189985,-0.002364343720640045,0.42048917922079576,1000
qwen_base,mean_pool_hs,28,45,11,False,0.040572640276952295,-0.09987968262284994,0.26171811297535896,0.09373200739583605,0.13618304545425172,0.42048917922079576,1000
