prompt_id,condition,domain,gen_len_H,gen_len_EAS,H_total,H_mean,H_half_life,half_life_rel,H_front_auc,H_mid_auc,H_back_auc,H_fb_ratio,EAS_front_auc,EAS_mid_auc,EAS_back_auc,EAS_fb_ratio
25,no_context,social,150,150,45.5987722,0.30399181466666664,78,0.5266666666666666,0.27204565599999997,0.31734537799999996,0.32258441,1.1857730600925311,0.1200364772,0.1641425478,0.20091012819999998,1.6737422897312415
26,direct_information,social,150,150,45.4650793,0.30310052866666665,78,0.5266666666666666,0.262494354,0.352589312,0.29421792,1.120854279402901,0.1155096696,0.1923968776,0.16790541380000001,1.4536048313655638
27,implicature_information,social,150,150,49.7280823,0.33152054866666664,71,0.48,0.30742552,0.37261228199999996,0.31452384399999994,1.0230895730452043,0.14021350980000002,0.20515369379999998,0.1813693448,1.2935226074770148
28,stochastic_information,social,150,150,52.09539779999999,0.34730265199999993,78,0.5266666666666666,0.30633983400000003,0.36487565600000005,0.370692466,1.210069422444095,0.1409706508,0.202681203,0.19659635820000002,1.394590697314139
29,no_context,social,150,150,45.709923200000006,0.30473282133333335,82,0.5533333333333333,0.229243032,0.3371194940000001,0.347835938,1.5173239289558864,0.106649233,0.164679662,0.1803654744,1.691202733731803
30,direct_information,social,150,150,45.86244330000001,0.30574962200000005,86,0.58,0.21673114400000004,0.3494784419999999,0.35103928,1.6196992897338278,0.10583479759999999,0.1725746384,0.20403409600000003,1.9278545490410617
31,implicature_information,social,150,150,52.7998081,0.35199872066666665,82,0.5533333333333333,0.270047654,0.389736162,0.396212346,1.467194178994793,0.12347010079999998,0.19857976300000002,0.19506338,1.5798430448839484
32,stochastic_information,social,150,150,52.773261899999994,0.35182174599999994,77,0.52,0.34136766199999996,0.34554788999999997,0.368549686,1.079626827687035,0.1481335432,0.1789858584,0.214019961,1.4447771677954437
33,no_context,social,150,150,43.52607950000001,0.2901738633333334,77,0.52,0.263793024,0.31968909999999995,0.287039466,1.0881237935996368,0.10708225740000002,0.1488532784,0.1560588944,1.4573739682854312
34,direct_information,social,150,150,46.519867399999995,0.3101324493333333,72,0.4866666666666667,0.34344848,0.300059564,0.286889304,0.8353197661553198,0.17788438679999996,0.14800957099999998,0.1324882818,0.7447999466583878
35,implicature_information,social,150,150,46.665213699999995,0.3111014246666666,69,0.4666666666666667,0.34229695000000004,0.30508529399999995,0.28592203,0.8353040539800309,0.15268795099999996,0.145566044,0.14465823860000002,0.947410962375152
36,stochastic_information,social,150,150,57.74553379999999,0.38497022533333325,68,0.46,0.4097038,0.410114746,0.33509213000000004,0.8178887528014142,0.2152028034,0.21097533580000005,0.178436578,0.829155453278821
37,no_context,natural,150,150,21.3413756,0.14227583733333332,59,0.4,0.193040462,0.09188924199999998,0.14189780800000001,0.7350676978798363,0.0800085944,0.04556667800000001,0.07033848599999999,0.8791366293519087
38,direct_information,natural,150,150,23.322583800000004,0.155483892,40,0.2733333333333333,0.262286012,0.074247122,0.129918542,0.495331569569177,0.1206897438,0.0382783166,0.0828017038,0.6860707562459836
39,implicature_information,natural,150,150,22.3008526,0.14867235066666665,38,0.26,0.25283827,0.072183916,0.12099486599999999,0.4785464874443256,0.09268185459999997,0.035876877,0.062186894,0.6709716186451886
40,stochastic_information,natural,150,150,23.267755,0.15511836666666667,57,0.38666666666666666,0.216433514,0.08488355600000003,0.16403803,0.7579141832904862,0.07753311539999999,0.04256168,0.1042182656,1.3441774532382587
41,no_context,natural,150,150,48.8770237,0.3258468246666667,81,0.5466666666666666,0.283480324,0.31883338600000005,0.37522676399999993,1.323643061731508,0.11033962560000003,0.17164710939999994,0.24411426519999999,2.2123898270686166
42,direct_information,natural,150,150,42.3673504,0.28244900266666667,77,0.52,0.25133581,0.31021849999999995,0.285792698,1.137095020403181,0.12566012820000003,0.1567174692,0.1490179506,1.1858809372120311
43,implicature_information,natural,150,150,53.0109803,0.3534065353333333,67,0.4533333333333333,0.41002514599999995,0.35288679200000006,0.297307668,0.7250961822717089,0.16553809820000004,0.1783930142,0.1613090708,0.9744528453208965
44,stochastic_information,natural,150,150,56.8899245,0.37926616333333335,72,0.4866666666666667,0.41586052800000006,0.36990283000000007,0.3520351320000001,0.8465221108938716,0.18047796500000002,0.2094542318,0.19842878199999997,1.0994626518533714
45,no_context,natural,150,150,45.9442358,0.30629490533333337,79,0.5333333333333333,0.254289792,0.337894954,0.32669997,1.2847545606549553,0.11419052,0.16498179480000005,0.1962209072,1.7183642495016223
46,direct_information,natural,150,150,43.6112342,0.29074156133333334,78,0.5266666666666666,0.29030342000000003,0.28915247799999994,0.29276878600000006,1.0084923767002125,0.1479338904,0.13762439220000003,0.1553207746,1.049933684431786
