prompt_id,condition,domain,gen_len_H,gen_len_EAS,H_total,H_mean,H_half_life,half_life_rel,H_front_auc,H_mid_auc,H_back_auc,H_fb_ratio,EAS_front_auc,EAS_mid_auc,EAS_back_auc,EAS_fb_ratio
41,no_context,natural,150,150,79.191472,0.5279431466666668,62,0.42,0.662398022,0.48289530999999997,0.438536108,0.6620432027799745,0.24379698280000003,0.2643683072,0.24878686480000003,1.0204673656855445
42,direct_information,natural,150,150,69.2990926,0.46199395066666665,58,0.3933333333333333,0.634202556,0.355748382,0.39603091399999996,0.6244549320296338,0.2206945072,0.17874546339999997,0.2588300168,1.1727977287873343
43,implicature_information,natural,150,150,89.72864700000002,0.5981909800000001,63,0.4266666666666667,0.7460127699999998,0.5290595419999999,0.5195006279999999,0.6963696184450033,0.2708454368,0.276623525,0.3126678468,1.1544143054212976
44,stochastic_information,natural,149,149,86.08959970000001,0.5777825483221477,62,0.4228187919463087,0.7331860367346938,0.51057686,0.49269281800000003,0.671988817727966,0.2430217281632653,0.27117933460000004,0.2812163494,1.1571654581070012
45,no_context,natural,24,24,19.878508599999996,0.8282711916666665,0,0.041666666666666664,1.7630836874999996,0.3775748125,0.344155075,0.19520064614062743,0.16596334375,0.2737484875,0.16245294500000002,0.9788483488541428
46,direct_information,natural,25,25,21.4501462,0.8580058479999999,0,0.04,1.8889429624999996,0.4253269875,0.32622073333333335,0.17270015019489157,0.2348350125,0.26098924625,0.2016707611111111,0.8587763765043813
47,implicature_information,natural,150,150,77.6875661,0.5179171073333333,64,0.43333333333333335,0.6406442059999999,0.464461362,0.44864575400000006,0.7003040842298668,0.2324845262,0.2248222388,0.23844938119999998,1.025656997897867
48,stochastic_information,natural,150,150,84.5821146,0.563880764,72,0.4866666666666667,0.6344009439999999,0.492236904,0.5650044439999999,0.8906109761400355,0.2488822124,0.28635050240000004,0.3121305136,1.2541294558180325
49,no_context,economic,150,150,81.0237079,0.5401580526666667,71,0.48,0.618825032,0.48821668,0.513432446,0.8296892004200631,0.2238943806,0.24929146140000003,0.24416511740000002,1.090537050307729
50,direct_information,economic,31,31,23.4886101,0.7576971,1,0.06451612903225806,1.6227725899999998,0.33902029,0.3518801181818182,0.21683883518257985,0.277794545,0.16749560900000002,0.2063612,0.7428554797575309
51,implicature_information,economic,150,150,68.9879786,0.45991985733333335,56,0.38,0.6345911399999999,0.34922474200000003,0.39594369,0.6239351056808011,0.20373642059999997,0.1992484964,0.2215569644,1.0874686212093
52,stochastic_information,economic,150,150,73.29097680000001,0.48860651200000005,66,0.44666666666666666,0.600616336,0.404744702,0.460458498,0.7666433135445054,0.18832141439999997,0.22264691139999995,0.2300253204,1.2214506838368353
53,no_context,economic,17,17,17.129802299999998,1.0076354294117646,0,0.058823529411764705,2.6076896599999997,0.38996243333333336,0.29192989999999996,0.11194963284089565,0.21547593800000003,0.19300448666666667,0.15772204333333334,0.7319705615266114
54,direct_information,economic,150,150,75.82182689999999,0.5054788459999999,60,0.4066666666666667,0.648240622,0.392726472,0.475469444,0.7334767798615374,0.22951125279999998,0.25409171020000004,0.2911769832,1.2686828190238524
55,implicature_information,economic,150,150,42.9771828,0.28651455200000003,79,0.5333333333333333,0.248959348,0.273973578,0.33661073,1.3520710618184943,0.09082101379999999,0.16544622679999998,0.19795651660000002,2.179633416512248
56,stochastic_information,economic,150,150,45.020858700000005,0.300139058,77,0.52,0.29069947800000007,0.290580968,0.319136728,1.097823533071497,0.1381723752,0.17641644219999997,0.21464117040000003,1.5534304168203952
57,no_context,economic,150,150,82.1167516,0.5474450106666666,74,0.5,0.617651836,0.47794991000000003,0.5467332859999999,0.8851803785458188,0.1929480778,0.2603917998,0.290518893,1.5056843079884779
58,direct_information,economic,150,150,74.6730135,0.49782009,76,0.5133333333333333,0.5237843759999999,0.42075266999999994,0.5489232239999999,1.047994650378804,0.15618811759999998,0.27297943039999994,0.2958578762,1.894240616675439
59,implicature_information,economic,35,35,24.5294712,0.7008420342857142,2,0.08571428571428572,1.4535653727272726,0.3105727916666667,0.40111488333333334,0.2759524207574757,0.18270723999999997,0.170228115,0.20389468916666667,1.1159639276838
60,stochastic_information,economic,150,150,57.891446800000004,0.3859429786666667,86,0.58,0.29959455599999996,0.40430254600000004,0.4539318339999999,1.5151538134090794,0.1425858892,0.2381893668,0.266138564,1.8665140393149087
