prompt_id,condition,domain,gen_len_H,gen_len_EAS,H_total,H_mean,H_half_life,half_life_rel,H_front_auc,H_mid_auc,H_back_auc,H_fb_ratio,EAS_front_auc,EAS_mid_auc,EAS_back_auc,EAS_fb_ratio
49,no_context,economic,96,96,62.1307829,0.6471956552083333,46,0.4895833333333333,0.6803291281249999,0.60938136875,0.65187646875,0.9581780961614624,0.3903207028125,0.3677411703125,0.40187021968750003,1.0295898136885353
50,direct_information,economic,71,71,53.234679299999996,0.7497842154929577,38,0.5492957746478874,0.628632904347826,0.7951605125,0.8205112583333333,1.3052311653723743,0.3961415017391305,0.4336744075,0.5142093841666667,1.2980447186401767
51,implicature_information,economic,95,95,72.14644740000001,0.7594362884210528,48,0.5157894736842106,0.736411029032258,0.7567836718750001,0.784394625,1.065158714462491,0.48040716,0.4526926040625,0.49343735468750005,1.0271232316510437
52,stochastic_information,economic,83,83,52.142614800000004,0.6282242746987953,39,0.4819277108433735,0.6349162185185185,0.6362160178571428,0.6137795857142859,0.9667095717706633,0.42132516814814813,0.3543669199999999,0.36485397964285715,0.8659676829810595
53,no_context,economic,150,150,95.8295594,0.6388637293333332,70,0.47333333333333333,0.699424558,0.614193376,0.602973254,0.862099060010415,0.3105945728,0.34321761519999994,0.4129880268,1.329669166711209
54,direct_information,economic,150,150,75.21630970000001,0.5014420646666667,68,0.46,0.559898642,0.485436574,0.458990978,0.8197751227980297,0.2268570406,0.2605411805999999,0.22243657160000002,0.980514296632326
55,implicature_information,economic,51,51,38.3234481,0.7514401588235294,24,0.49019607843137253,0.7853997235294117,0.8520607647058823,0.6168599882352941,0.7854089704326129,0.24288093352941176,0.3540837111764706,0.3534976452941176,1.4554359626228572
56,stochastic_information,economic,49,49,42.0527337,0.8582190551020408,26,0.5510204081632653,0.79139815,0.8155147,0.9613016529411764,1.2146877686549764,0.28566871,0.46047905499999997,0.4714634152941177,1.6503852147269393
57,no_context,economic,77,77,64.4759449,0.8373499337662338,41,0.5454545454545454,0.7014791919999999,0.9421893115384614,0.8631555,1.2304791216102104,0.2571664212,0.5191517707692308,0.5884589361538461,2.288241728480554
58,direct_information,economic,55,55,49.59276850000002,0.9016867000000004,29,0.5454545454545454,0.7961881111111112,0.9225584944444445,0.9818594526315788,1.2332003441515298,0.33634303555555556,0.52335711,0.6279588278947369,1.8670189702531053
59,implicature_information,economic,74,74,62.910106299999995,0.8501365716216216,32,0.44594594594594594,0.939912,0.9026657800000001,0.711422952,0.7569037867374819,0.44769357375,0.4934043007999999,0.4425936664,0.988608486587641
60,stochastic_information,economic,46,46,41.098903199999995,0.8934544173913043,26,0.5869565217391305,0.7042379266666667,0.8979758933333334,1.06660599375,1.5145534674602255,0.3710436493333333,0.4469386353333333,0.470862923125,1.2690229949253016
